Question,Answer
P-Z1-FA0-119 represents NIGER-PROJET D'INTERCONNEXION NIGERIA-NIGER-BENIN-BURKINA FASO happening in Multinational which has status as Approved ->,"Project was approved on 29-Jun-2018. 
"
P-BW-BZ0-001 represents BOTSWANA SUPPORT TO ECONOMIC DIVERSIFICATION TECHNICAL ASSISTANCE PROJECT happening in Botswana which has status as Approved ->,"Project was approved on 29-Jun-2018. 
"
P-GA-K00-007 represents PROJET D’APPUI A LA DIVERSIFICATION DE L'ECONOMIE GABONAISE (PADEG) happening in Gabon which has status as Approved ->,"Project was approved on 29-Jun-2018. 
"
P-Z1-FZ0-018 represents SCALING-UP THE CLEAN COOKING INDUSTRY IN AFRICA happening in Multinational which has status as Ongoing ->,"Project was approved on 29-Jun-2018. 
"
P-Z1-KB0-015 represents FAPA TECHNICAL ASSISTANCE FOR AFDB’S ENTREPRENEURSHIP LAB happening in Multinational which has status as Ongoing ->,"Project was approved on 29-Jun-2018. 
"
P-Z1-KB0-014 represents FASHIONOMICS AFRICA ONLINE - INITIATIVE happening in Multinational which has status as Ongoing ->,"Project was approved on 28-Jun-2018. 
"
P-Z1-DB0-152 represents CI - PROJET D’AMENAGEMENT ET DE FACILITATION DE TRANSPORT SUR LE CORRIDOR BAMAKO-ZANTIEBOUGOU happening in Multinational which has status as Ongoing ->,"Project was approved on 27-Jun-2018. 
"
P-Z1-DB0-182 represents RENFORCEMENT DE LA ROUTE NATIONALE N°4 (RN04) GOUNGHIN-FADA N’GOURMA-PIÉGA-FRONTIÈRE DU NIGER happening in Multinational which has status as Ongoing ->,"Project was approved on 27-Jun-2018. 
"
P-Z1-FA0-148 represents PROJET D'INTERCONNEXION ÉLECTRIQUE EN 225 KV GUINÉE-MALI happening in Multinational which has status as Ongoing ->,"Project was approved on 27-Jun-2018. 
"
P-MA-HA0-005 represents BANQUE CENTRALE POPULAIRE happening in Morocco which has status as Approved ->,"Project was approved on 27-Jun-2018. 
"
P-SN-DB0-023 represents RÉHABILITATION DE LA ROUTE SÉNOBA - ZIGUINCHOR - MPACK ET DESENCLAVEMENT DES REGIONS SUD happening in Senegal which has status as Ongoing ->,"Project was approved on 27-Jun-2018. 
"
P-SN-KE0-004 represents PROJET DE DESENCLAVEMENT DES ZONES DE PRODUCTIONS PDZP/PNDL happening in Senegal which has status as Ongoing ->,"Project was approved on 22-Jun-2018. 
"
P-TZ-A00-008 represents TANZANIA INITIATIVE FOR PREVENTING AFLATOXIN CONTAMINATION (TANIPAC) happening in Tanzania which has status as Approved ->,"Project was approved on 20-Jun-2018. 
"
P-UG-E00-016 represents STRATEGIC TOWNS WATER SUPPLY AND SANITATION PROJECT happening in Uganda which has status as Approved ->,"Project was approved on 20-Jun-2018. 
"
P-RW-E00-008 represents KIGALI BULK WATER SUPPLY PROJECT happening in Rwanda which has status as Ongoing ->,"Project was approved on 19-Jun-2018. 
"
P-CI-FA0-015 represents ZOLA CI DEPLOYMENT OF PAY-AS-YOU-GO SOLAR SYSTEMS happening in Côte D'Ivoire which has status as Approved ->,"Project was approved on 13-Jun-2018. 
"
P-ZW-K00-006 represents INNOVATIVE SOLUTIONS TO SUPPORT LIVELIHOOD OF VULNERABLE COMMUNITIES PROJECT (ISV-COM) happening in Zimbabwe which has status as Ongoing ->,"Project was approved on 13-Jun-2018. 
"
P-GW-AA0-012 represents AIDE D’URGENCE POUR LA LUTTE CONTRE SPODOPTERA EN GUINÉE BISSAU happening in Guinea-Bissau which has status as Ongoing ->,"Project was approved on 08-Jun-2018. 
"
P-GH-HB0-005 represents GHL BANK PLC happening in Ghana which has status as Approved ->,"Project was approved on 06-Jun-2018. 
"
P-KE-FZ0-013 represents QUANTUM POWER MENENGAI 35 MW GEOTHERMAL IPP happening in Kenya which has status as Approved ->,"Project was approved on 06-Jun-2018. 
"
P-SD-AAZ-008 represents AGRICULTURAL VALUE CHAIN DEVELOPMENT PROJECT happening in Sudan which has status as Ongoing ->,"Project was approved on 06-Jun-2018. 
"
P-MG-C00-004 represents ETUDE PROJET D'AMÉNAGEMENT DES AIRES PROTÉGÉES ET ÉCOTOURISME happening in Madagascar which has status as Ongoing ->,"Project was approved on 24-May-2018. 
"
P-Z1-EAZ-055 represents SONGWE RIVER BASIN DEVELOPMENT PROGRAMME: PPP TRANSACTION ADVISORY SERVICES MALAWI-TANZANIA happening in Multinational which has status as Approved ->,"Project was approved on 16-May-2018. 
"
P-LR-HAB-004 represents TRADE FINANCE LINE OF CREDIT AFRILAND FIRST BANK happening in Liberia which has status as Approved ->,"Project was approved on 16-May-2018. 
"
P-ML-HAB-002 represents TRADE FINANCE LINE OF CREDIT BSIC MALI happening in Mali which has status as Approved ->,"Project was approved on 16-May-2018. 
"
P-NG-BG0-002 represents INDORAMA ELEME FERTILIZER II happening in Nigeria which has status as Approved ->,"Project was approved on 16-May-2018. 
"
P-Z1-HAB-072 represents SUMITOMO MITSUI BANKING CORPORATION RISK PARTICIPATION AGREEMENT II happening in Multinational which has status as Approved ->,"Project was approved on 16-May-2018. 
"
P-MA-AA0-003 represents PROGRAMME D’APPUI AU DÉVELOPPEMENT INCLUSIF ET DURABLE DES FILIÈRES AGRICOLES (PADIDFA) happening in Morocco which has status as Ongoing ->,"Project was approved on 15-May-2018. 
"
P-BI-K00-014 represents SUPPORT ENERGY FOR COOKING AND RESTORATION OF THE ENVIRONMENT IN FOUR REFUGEE CAMPS happening in Burundi which has status as Ongoing ->,"Project was approved on 02-May-2018. 
"
P-CF-IE0-006 represents PROJET COMPLEMENTAIRE D'APPUI A LA RECONSTRUCTION DES COMMUNAUTES DE BASE happening in Centrafrique which has status as Ongoing ->,"Project was approved on 02-May-2018. 
"
P-DJ-FA0-003 represents PROJET DE DEVELOPPEMENT DE LA GEOTHERMIE - FINANCEMENT SUPPLEMENTAIRE happening in Djibouti which has status as Ongoing ->,"Project was approved on 02-May-2018. 
"
P-NG-IBC-001 represents SANTA CLARA MEDICAL FACILITY happening in Nigeria which has status as Approved ->,"Project was approved on 03-Apr-2018. 
"
P-Z1-K00-084 represents AFRICAN PEER REVIEW MECHANISM (APRM) INSTITUTIONAL SUPPORT PROJECT happening in Multinational which has status as Ongoing ->,"Project was approved on 28-Mar-2018. 
"
P-NE-KZ0-001 represents APPUI A LA MOBILISATION DES RESSOURCES ET A LA MISE EN OEUVRE DU PDES 2017-2021 happening in Niger which has status as Ongoing ->,"Project was approved on 27-Mar-2018. 
"
P-Z1-HAB-059 represents COMMERZBANK USD 50 MILLION RPA happening in Multinational which has status as Approved ->,"Project was approved on 27-Mar-2018. 
"
P-GM-KA0-009 represents GAMBIA EMERGENCY BUDGET SUPPORT (GEBS) happening in Gambia which has status as Approved ->,"Project was approved on 26-Mar-2018. 
"
P-Z1-AAZ-051 represents LEVERAGING INVESTMENTS TO INCREASE ACCESS TO FERTILIZER UTILISATION BY SMALLHOLDER FARMERS happening in Multinational which has status as Approved ->,"Project was approved on 22-Mar-2018. 
"
P-Z1-KB0-016 represents AFREXIM BANK - REGIONAL PROMOTION OF FACTORING IN AFRICA happening in Multinational which has status as Approved ->,"Project was approved on 22-Mar-2018. 
"
P-Z1-KF0-053 represents STRENGTHENING REGIONAL AND NATIONAL INSTITUTIONS FOR REDUCTION OF PROLIFERATION OF SMALL ARMS. happening in Multinational which has status as Ongoing ->,"Project was approved on 21-Mar-2018. 
"
P-LS-FA0-005 represents RENEWABLE ENERGY INTEGRATION STUDY happening in Lesotho which has status as Ongoing ->,"Project was approved on 14-Mar-2018. 
"
P-RW-E00-011 represents RWANDA - SUSTAINABLE WATER SUPPLY AND SANITATION PROGRAM happening in Rwanda which has status as Ongoing ->,"Project was approved on 12-Mar-2018. 
"
P-RW-G00-001 represents RWANDA INNOVATION FUND PROJECT- AIF RWANDA happening in Rwanda which has status as Approved ->,"Project was approved on 07-Mar-2018. 
"
P-CD-HAB-005 represents RAWBANK happening in Dem Rep Congo which has status as Approved ->,"Project was approved on 07-Mar-2018. 
"
P-AO-HAB-007 represents BANCO BAI TRADE FINANCE LINE OF CREDIT happening in Angola which has status as Approved ->,"Project was approved on 28-Feb-2018. 
"
P-Z1-HB0-057 represents AFRICAN LOCAL CURRENCY BOND FUND happening in Multinational which has status as Ongoing ->,"Project was approved on 31-Jan-2018. 
"
P-CF-K00-007 represents PROGRAMME DAPPUI AUX REFORMES ECONOMIQUES ET FINANCIERES PHASE II (PAREF II) happening in Centrafrique which has status as Approved ->,"Project was approved on 29-Jan-2018. 
"
P-MZ-AA0-033 represents DROUGHT RECOVERY AND AGRICULTURE RESILIENCE PROJECT happening in Mozambique which has status as Ongoing ->,"Project was approved on 18-Jan-2018. 
"
P-EG-K00-011 represents ECONOMIC GOVERNANCE AND ENERGY SUPPORT PROGRAM III happening in Egypt which has status as Ongoing ->,"Project was approved on 17-Jan-2018. 
"
P-MZ-I00-002 represents UNILÚRIO-SUPPORT TO SKILLS DEVELOPMENT FOR AGRICULTURE AND INFRASTRUCTURE PROJECT happening in Mozambique which has status as Ongoing ->,"Project was approved on 16-Jan-2018. 
"
P-Z1-HB0-013 represents PADMAFIR (WAEMU REG. FINANCIAL MARKET SUPPORT) happening in Multinational which has status as Approved ->,"Project was approved on 16-Jan-2018. 
"
P-SD-KA0-007 represents POLICY SUPPORT TO PREPARATION FOR DEBT RELIEF happening in Sudan which has status as Ongoing ->,"Project was approved on 12-Jan-2018. 
"
P-KE-AAZ-014 represents ENABLE YOUTH KENYA happening in Kenya which has status as Ongoing ->,"Project was approved on 11-Jan-2018. 
"
P-MG-AA0-039 represents PROGRAMME DE PROMOTION DE L'ENTREPREUNARIAT DES JEUNES DANS L'AGRICULTURE ET L'AGRO-INDUSTRIE happening in Madagascar which has status as Ongoing ->,"Project was approved on 11-Jan-2018. 
"
P-MW-KF0-005 represents PROMOTING INVESTMENT AND COMPETITIVNESS IN TOURISM SECTOR (PICTS) PROJECT happening in Malawi which has status as Ongoing ->,"Project was approved on 11-Jan-2018. 
"
P-NA-E00-004 represents WINDHOEK INTEGRATED WATER SUPPLY AND SANITATION MASTER PLAN AND PROJECT PREPARATION happening in Namibia which has status as Ongoing ->,"Project was approved on 11-Jan-2018. 
"
P-SD-I00-004 represents IMPROVING HEALTH ACCESS AND SYSTEMS STRENGTHENING PROJECT (SUDAN) happening in Sudan which has status as Ongoing ->,"Project was approved on 11-Jan-2018. 
"
P-CD-KF0-009 represents PROJ APPUI À LA MOBILISATION DES RESSOURCES INTERNES/MODERNISATION DES FINANCES PUBLIQUES(PAMRIM-FP happening in Dem Rep Congo which has status as Ongoing ->,"Project was approved on 10-Jan-2018. 
"
P-NE-KA0-012 represents PROGRAMME D'APPUI AUX RÉFORMES ÉCONOMIQUES happening in Niger which has status as Completed ->,"Project was approved on 10-Jan-2018. 
"
P-Z1-GZ0-001 represents FEASIBILITY STUDY FOR GABON-ICT BACKBONE PROJECT happening in Multinational which has status as Ongoing ->,"Project was approved on 29-Dec-2017. 
"
P-LS-BZ0-001 represents ECONOMIC DIVERSIFICATION SUPPORT TECHNICAL ASSISTANCE PROJECT happening in Lesotho which has status as Ongoing ->,"Project was approved on 20-Dec-2017. 
"
P-AO-AAZ-001 represents CABINDA PROVINCE AGRICULTURE VALUE CHAINS DEVELOPMENT PROJECT happening in Angola which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-BI-K00-013 represents PROJET D'APPUI A LA TRANSFORMATION DE L'AGRICULTURE DANS LA REGION NATURELLE DU BUGESERA happening in Burundi which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-CF-GB0-002 represents PROJET CENTRAL AFRICA BACKBONE (CAB) – COMPOSANTE RCA happening in Centrafrique which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-EG-EBA-003 represents SUSTINABLE ABU-RAWASH WASTEWATER TREATEMENT PROJECT - PHASE II happening in Egypt which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-GH-AAZ-001 represents SAVANNAH ZONE AGRICULTURAL PRODUCTIVITY IMPROVEMENT PROJECT happening in Ghana which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-ML-KA0-007 represents PROGRAMME D'APPUI A LA CROISSANCE ECONOMIQUE PHASE I (PACE I) happening in Mali which has status as Completed ->,"Project was approved on 15-Dec-2017. 
"
P-MR-HZ0-004 represents PROJET D'APPUI A LA MODERNISATION DE L INFRASTRUCTURE FINANCIERE happening in Mauritania which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-MR-K00-017 represents PROGR. APPUI AU RÉFORMES ECON.& À LA DIVERSIFICATION DE L’ECONOMIE PHASE II (PAREDE PHASE 2) happening in Mauritania which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-SO-KF0-006 represents ECONOMIC AND FINANCIAL GOVERNANCE INSTITUTION SUPPORT PROJECT (PHASE II) happening in Somalia which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-UG-E00-018 represents SUPPLEMENTARY LOAN TO KAMPALA SANITATION PROGRAM (AFKSP) happening in Uganda which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-Z1-A00-019 represents RURAL LIVELIHOODS’ ADAPTATION TO CLIMATE CHANGE IN THE HORN OF AFRICA II (RLACC II)-SUDAN happening in Multinational which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-Z1-A00-023 represents RURAL LIVELIHOODS’ ADAPTATION TO CLIMATE CHANGE IN THE HORN OF AFRICA II (RLACC II)-SOMALIA happening in Multinational which has status as Ongoing ->,"Project was approved on 15-Dec-2017. 
"
P-Z1-FA0-072 represents PROJET D'INTERCONNEXION DES RESEAUX ELECTRIQUES CAMEROUN-TCHAD(CAMEROUN) happening in Multinational which has status as Approved ->,"Project was approved on 15-Dec-2017. 
"
P-Z1-FA0-146 represents BURKINA FASO-PROJET D'INTERCONNEXION NIGERIA-NIGER-BENIN-BURKINA FASO happening in Multinational which has status as Approved ->,"Project was approved on 15-Dec-2017. 
"
P-Z1-FA0-152 represents PROJET D'INTERCONNEXION DES RESEAUX ELECTRIQUES CAMEROUN-TCHAD(TCHAD) happening in Multinational which has status as Approved ->,"Project was approved on 15-Dec-2017. 
"
P-SL-E00-006 represents FREETOWN WATER SUPPLY & SANITATION MASTER PLAN AND INVESTMENT STUDIES happening in Sierra Leone which has status as Ongoing ->,"Project was approved on 14-Dec-2017. 
"
P-MG-E00-010 represents EMERGENCY ASSISTANCE PROJECT TO COMBAT THE OUTBREAK OF PLAGUE happening in Madagascar which has status as Ongoing ->,"Project was approved on 13-Dec-2017. 
"
P-NA-DZ0-001 represents NAMIBIA TRANSPORT INFRASTRUCTURE IMPROVEMENT PROJECT happening in Namibia which has status as Ongoing ->,"Project was approved on 13-Dec-2017. 
"
P-Z1-FA0-149 represents PROJET INTERCONNEXION ELECTRIQUE EN 225 KV GUINEE MALI happening in Multinational which has status as Ongoing ->,"Project was approved on 13-Dec-2017. 
"
P-BJ-FA0-004 represents RESTRUCTURATION ET RENFORCEMENT DU SYSTEME DE REPARTITION ET DE DISTRIBUTION DE LA SBEE (PRESREDI) happening in Benin which has status as Ongoing ->,"Project was approved on 12-Dec-2017. 
"
P-MU-HAB-001 represents MAUBANK LIMITED MAURITIUS SME BANK happening in Mauritius which has status as Approved ->,"Project was approved on 11-Dec-2017. 
"
P-UG-AAZ-003 represents AGRICULTURAL VALUE CHAIN DEVELOPMENT PROGRAMME (AVCP) happening in Uganda which has status as Approved ->,"Project was approved on 11-Dec-2017. 
"
P-Z1-DB0-181 represents CAMEROUN-PROJET REGIONAL INTEGRATEUR RESEAU ROUTIER DANS LE BASSIN DU LAC TCHAD - PONT SUR LE LOGONE happening in Multinational which has status as Ongoing ->,"Project was approved on 11-Dec-2017. 
"
P-Z1-DB0-203 represents TCHAD-PROJET REGIONAL INTEGRATEUR RESEAU ROUTIER DANS LE BASSIN DU LAC TCHAD - PONT SUR LE LOGONE happening in Multinational which has status as Ongoing ->,"Project was approved on 11-Dec-2017. 
"
P-MA-BB0-003 represents TEKCIM CEMENT happening in Morocco which has status as Approved ->,"Project was approved on 06-Dec-2017. 
"
P-MA-FF0-004 represents COMPLEXE SOLAIRE MIDELT - PHASE I - CENTRALE NOORM I happening in Morocco which has status as Approved ->,"Project was approved on 06-Dec-2017. 
"
P-MA-FF0-005 represents COMPLEXE SOLAIRE MIDELT - PHASE I - CENTRALE NOORM II happening in Morocco which has status as Approved ->,"Project was approved on 06-Dec-2017. 
"
P-MZ-AA0-031 represents PPF-VALUE CHAIN AND MARKET DEVELOPMENT PROGRAM ALONG PEMBA_LICHINGA CORRIDOR happening in Mozambique which has status as Ongoing ->,"Project was approved on 06-Dec-2017. 
"
P-GN-D00-001 represents BOKE MINE RAIL AND PORT happening in Guinea which has status as Approved ->,"Project was approved on 06-Dec-2017. 
"
P-TG-KA0-002 represents PROGRAMME D'APPUI A LA GOUVERNANCE ET A LA PROMOTION DE L'AGROBUSINESS - PAGPA happening in Togo which has status as Completed ->,"Project was approved on 05-Dec-2017. 
"
P-NA-AA0-005 represents NAMIBIA AGRICULTURAL MECHANISATION AND SEED IMPROVEMENT PROJECT (NAMSIP) happening in Namibia which has status as Ongoing ->,"Project was approved on 04-Dec-2017. 
"
P-NA-I00-001 represents EDUCATION AND TRAINING QUALITY IMPROVEMENT PROJECT happening in Namibia which has status as Ongoing ->,"Project was approved on 04-Dec-2017. 
"
P-TN-IA0-004 represents PROGRAMME D'APPUI AU DEVELOPPEMENT DES COMPETENCES TECHNIQUES ET TECHNOLOGIQUES happening in Tunisia which has status as Ongoing ->,"Project was approved on 04-Dec-2017. 
"
P-Z1-KF0-027 represents LOBITO CORRIDOR TRADE FACILITATION PROJECT happening in Multinational which has status as Ongoing ->,"Project was approved on 04-Dec-2017. 
"
P-MG-K00-011 represents PROGRAMME D'APPUI À LA COMPETITIVITE ECONOMIQUE happening in Madagascar which has status as Completed ->,"Project was approved on 28-Nov-2017. 
"
P-Z1-A00-016 represents TECHNOLOGIES FOR AFRICAN AGRICULTURAL TRANSFORMATION happening in Multinational which has status as Ongoing ->,"Project was approved on 28-Nov-2017. 
"
P-Z1-DC0-021 represents CAMEROUN - ETUDES DE FAISABILITÉ POUR L’AMÉNAGEMENT DE LA LIGNE FERROVIAIRE TCHAD-CAMEROUN happening in Multinational which has status as Completed ->,"Project was approved on 28-Nov-2017. 
"
P-Z1-DC0-037 represents TCHAD - ETUDES DE FAISABILITÉ POUR L’AMÉNAGEMENT DE LA LIGNE FERROVIAIRE TCHAD-CAMEROUN happening in Multinational which has status as Ongoing ->,"Project was approved on 28-Nov-2017. 
"
P-GA-A00-003 represents APPUI À GRAINE : PROGRAMME PPP AGRICOLE ET AGRO-INDUSTRIE PHASE I happening in Gabon which has status as Ongoing ->,"Project was approved on 28-Nov-2017. 
"
P-Z1-H00-047 represents LIGNE DE CREDIT A ORAGROUP happening in Multinational which has status as Approved ->,"Project was approved on 24-Nov-2017. 
"
P-RW-IZ0-006 represents SKILLS AND BUSINESS DEVELOPMENT PROGRAMME (SBDP) happening in Rwanda which has status as Ongoing ->,"Project was approved on 24-Nov-2017. 
"
P-TD-KA0-007 represents PROGRAMME D'URGENCE D'APPUI A LA CONSOLIDATION BUDGETAIRE happening in Chad which has status as Ongoing ->,"Project was approved on 24-Nov-2017. 
"
